person_age,gender,marital_status,income,no.of_dependents,person_emp_length,employment_stability,person_home_ownership,home_value,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,assets_worth,debt-asset_ratio,debt-income_ratio,tax,no.of _credit _cards,creditcard_usage%,cb_person_default_on_file,c_ length,defaulted_90d,defaulted_180d,defaulted_365d
32,Female,Married,17040,4,,1,RENT,-,EDUCATION,A,2500,7.51,0,7618964,0.03%,15.00%,5,1,52,N,10,Non-def,Non-def,Non-def
27,Male,Married,18000,0,2,2,RENT,-,PERSONAL,D,2500,14.74,1,4027482,0.06%,14.00%,5,0,52,N,8,Non-def,Non-def,Non-def
29,Female,Married,92004,3,12,3,MORTGAGE,4659642,VENTURE,B,10000,9.63,0,7344641,0.14%,11.00%,15,2,52,N,6,Non-def,Non-def,Non-def
31,Male,Married,19968,6,1,1,RENT,-,EDUCATION,B,2500,9.62,1,2172465,0.12%,13.00%,5,0,45,N,6,Non-def,Non-def,Non-def
28,Female,Married,92004,0,2,2,MORTGAGE,7607377,VENTURE,A,7000,9.63,0,6868234,0.10%,8.00%,15,3,41,N,8,Non-def,Non-def,Non-def
29,Female,Married,92052,4,6,3,MORTGAGE,9958022,HOMEIMPROVEMENT,A,6500,,0,4374661,0.15%,7.00%,15,1,47,N,9,Non-def,Non-def,Non-def
31,Female,Married,20000,4,7,3,RENT,-,EDUCATION,C,2500,12.53,0,3114561,0.08%,13.00%,5,2,7,Y,10,N,Y,Y
27,Male,Married,68255,1,6,3,MORTGAGE,5583646,MEDICAL,E,17500,17.93,1,3489232,0.50%,22.00%,10,0,58,Y,10,Y,Y,Y
27,Male,Married,92400,2,6,3,MORTGAGE,6974336,HOMEIMPROVEMENT,D,17500,,0,1492607,1.17%,19.00%,15,3,31,Y,8,Y,Y,Y
28,Male,Married,34800,3,1,1,OWN,8165628,VENTURE,C,10000,12.99,0,2194195,0.46%,29.00%,7,1,29,N,9,Non-def,Non-def,Non-def
28,Male,Married,48000,5,12,3,RENT,-,PERSONAL,D,12500,15.95,0,2598477,0.48%,26.00%,7,1,30,N,7,Non-def,Non-def,Non-def
27,Male,Married,92508,4,11,3,MORTGAGE,8914203,PERSONAL,A,13000,7.14,0,3013204,0.43%,14.00%,15,3,54,N,5,Non-def,Non-def,Non-def
27,Female,Married,34800,1,7,3,OWN,5049571,HOMEIMPROVEMENT,A,9500,7.51,0,3401526,0.28%,27.00%,7,0,15,N,10,Non-def,Non-def,Non-def
29,Male,Married,92700,6,2,2,MORTGAGE,4925014,VENTURE,A,24000,6.91,0,6534113,0.37%,26.00%,15,3,52,N,8,Non-def,Non-def,Non-def
28,Female,Married,92800,3,0,1,MORTGAGE,5978750,MEDICAL,A,12500,9.63,0,7035888,0.18%,13.00%,15,3,39,N,9,Non-def,Non-def,Non-def
28,Female,Married,58000,4,3,2,RENT,-,EDUCATION,B,12500,11.71,0,6485940,0.19%,22.00%,10,1,13,N,7,Non-def,Non-def,Non-def
27,Female,Married,93000,6,11,3,MORTGAGE,8464685,HOMEIMPROVEMENT,A,7000,5.42,0,1142366,0.61%,8.00%,15,3,70,N,8,Non-def,Non-def,Non-def
30,Male,Married,93000,6,11,3,MORTGAGE,8752323,HOMEIMPROVEMENT,C,18000,15.23,0,7412021,0.24%,19.00%,15,2,3,N,9,Non-def,Non-def,Non-def
30,Male,Married,93000,5,6,3,MORTGAGE,6427039,EDUCATION,C,20000,13.49,0,2992370,0.67%,22.00%,15,0,13,N,10,Non-def,Non-def,Non-def
29,Female,Married,34500,6,7,3,OWN,9461257,VENTURE,A,20000,7.29,0,4006903,0.50%,58.00%,7,2,59,N,10,Non-def,Non-def,Non-def
33,Male,Married,34500,0,0,1,OWN,7375722,PERSONAL,B,10000,9.63,0,6608763,0.15%,29.00%,7,1,54,N,7,Non-def,Non-def,Non-def
32,Female,Married,93000,6,0,1,MORTGAGE,6727385,DEBTCONSOLIDATION,A,10000,5.42,0,1627025,0.61%,11.00%,15,0,63,N,10,Non-def,Non-def,Non-def
31,Female,Married,93000,6,10,3,MORTGAGE,8323506,MEDICAL,A,3000,8.49,0,6957304,0.04%,3.00%,15,2,36,N,8,Non-def,Non-def,Non-def
32,Female,Married,93000,1,9,3,MORTGAGE,4099906,DEBTCONSOLIDATION,C,15000,12.99,0,7934033,0.19%,16.00%,15,2,45,N,10,Non-def,Non-def,Non-def
32,Male,Married,93000,4,16,3,MORTGAGE,8476873,VENTURE,B,21000,10.74,0,2378391,0.88%,23.00%,15,2,70,N,10,Non-def,Non-def,Non-def
29,Male,Married,81000,5,5,2,MORTGAGE,9219658,DEBTCONSOLIDATION,E,12000,,1,8772659,0.14%,15.00%,15,0,33,Y,9,N,N,Y
33,Male,Married,93000,6,0,1,MORTGAGE,6915890,DEBTCONSOLIDATION,A,13000,7.51,0,6244269,0.21%,14.00%,15,2,33,N,6,Non-def,Non-def,Non-def
29,Female,Married,93000,2,9,3,MORTGAGE,5932841,PERSONAL,E,20000,16.82,0,6571024,0.30%,22.00%,15,2,29,N,8,Non-def,Non-def,Non-def
29,Female,Married,70004,3,0,1,RENT,-,EDUCATION,B,12500,8.88,0,2184673,0.57%,18.00%,10,0,48,N,7,Non-def,Non-def,Non-def
31,Female,Married,93000,2,4,2,OWN,7872108,EDUCATION,B,10000,,0,3795527,0.26%,11.00%,15,3,47,N,6,Non-def,Non-def,Non-def
27,Female,Married,93000,2,5,2,MORTGAGE,5464969,DEBTCONSOLIDATION,C,16000,13.57,0,6593054,0.24%,17.00%,15,0,4,Y,10,N,N,Y
30,Male,Married,93000,2,14,3,MORTGAGE,8190187,MEDICAL,B,22500,11.83,0,3518626,0.64%,24.00%,15,0,60,N,9,Non-def,Non-def,Non-def
29,Male,Married,80000,1,5,2,RENT,-,MEDICAL,B,12500,11.71,0,4570629,0.27%,16.00%,15,3,63,N,7,Non-def,Non-def,Non-def
29,Male,Married,98850,0,6,3,RENT,-,HOMEIMPROVEMENT,A,12500,,0,5105139,0.24%,13.00%,15,0,49,N,9,Non-def,Non-def,Non-def
27,Female,Married,101877,1,9,3,RENT,-,VENTURE,B,12500,11.99,0,7401329,0.17%,12.00%,15,0,23,N,7,Non-def,Non-def,Non-def
30,Female,Married,93132,2,10,3,MORTGAGE,8179012,HOMEIMPROVEMENT,A,2500,5.99,0,2912139,0.09%,3.00%,15,2,19,N,6,Non-def,Non-def,Non-def
32,Female,Married,130000,6,0,1,RENT,-,PERSONAL,B,12500,9.99,0,2333241,0.54%,10.00%,15,3,57,N,6,Non-def,Non-def,Non-def
28,Female,Married,150000,3,1,1,RENT,-,MEDICAL,C,12500,14.35,0,8032618,0.16%,8.00%,15,0,39,Y,8,Y,Y,Y
28,Male,Married,93600,4,,1,MORTGAGE,8410409,PERSONAL,A,35000,8.49,0,4184409,0.84%,37.00%,15,2,11,N,6,Non-def,Non-def,Non-def
27,Female,Married,60000,0,6,3,RENT,-,EDUCATION,A,12650,,0,1647444,0.77%,21.00%,10,2,24,N,9,Non-def,Non-def,Non-def
27,Male,Married,93600,4,0,1,MORTGAGE,9269750,HOMEIMPROVEMENT,B,16000,11.58,0,4076672,0.39%,17.00%,15,0,67,N,5,Non-def,Non-def,Non-def
28,Female,Married,54000,2,5,2,RENT,-,DEBTCONSOLIDATION,B,12700,11.71,1,2698982,0.47%,24.00%,10,3,39,N,7,Non-def,Non-def,Non-def
30,Male,Married,94000,0,13,3,MORTGAGE,7043129,EDUCATION,C,10000,14.27,0,7840640,0.13%,11.00%,15,1,29,N,6,Non-def,Non-def,Non-def
29,Male,Married,94000,1,13,3,MORTGAGE,9709573,PERSONAL,A,30000,6.62,0,8385747,0.36%,32.00%,15,0,29,N,7,Non-def,Non-def,Non-def
27,Male,Married,54000,2,1,1,RENT,-,HOMEIMPROVEMENT,F,12750,,1,6491750,0.20%,24.00%,10,2,52,Y,7,Y,Y,Y
29,Male,Married,94000,4,13,3,MORTGAGE,9035337,MEDICAL,B,4800,10.99,0,3466333,0.14%,5.00%,15,1,67,N,5,Non-def,Non-def,Non-def
35,Female,Married,94000,0,2,2,MORTGAGE,5283115,HOMEIMPROVEMENT,A,10000,7.49,0,6862904,0.15%,11.00%,15,1,36,N,9,Non-def,Non-def,Non-def
27,Female,Married,35000,5,4,2,RENT,-,EDUCATION,B,12800,10,1,6296039,0.20%,37.00%,7,1,45,N,7,Non-def,Non-def,Non-def
30,Female,Married,30000,2,14,3,RENT,-,MEDICAL,C,12800,14.79,1,3114004,0.41%,43.00%,7,3,61,Y,9,N,Y,Y
31,Female,Married,94000,4,15,3,MORTGAGE,6982012,PERSONAL,A,3000,5.42,0,6527946,0.05%,3.00%,15,1,25,N,10,Non-def,Non-def,Non-def
30,Male,Married,38000,5,0,1,RENT,-,MEDICAL,A,12800,5.79,1,8041081,0.16%,34.00%,7,2,14,N,8,Non-def,Non-def,Non-def
34,Female,Married,94000,2,3,2,MORTGAGE,7618571,MEDICAL,A,15000,6.54,0,8005429,0.19%,16.00%,15,1,62,N,5,Non-def,Non-def,Non-def
35,Male,Married,94000,3,9,3,MORTGAGE,8515532,VENTURE,B,15000,9.88,0,5620076,0.27%,16.00%,15,0,44,N,10,Non-def,Non-def,Non-def
29,Male,Married,94000,0,9,3,MORTGAGE,5519311,PERSONAL,A,10000,7.51,0,8283792,0.12%,11.00%,15,3,9,N,7,Non-def,Non-def,Non-def
27,Female,Married,44640,3,0,1,RENT,-,MEDICAL,B,12800,11.83,0,8836798,0.14%,29.00%,7,1,46,N,9,Non-def,Non-def,Non-def
35,Female,Married,46000,5,2,2,RENT,-,PERSONAL,C,12800,13.48,0,4167998,0.31%,28.00%,7,1,35,Y,8,N,N,Y
30,Male,Married,94104,4,15,3,OWN,4964496,VENTURE,C,14400,14.27,0,1360784,1.06%,15.00%,15,1,63,Y,7,Y,Y,Y
35,Female,Married,94500,5,0,1,MORTGAGE,9440971,MEDICAL,A,12000,6.62,0,7167616,0.17%,13.00%,15,3,14,N,7,Non-def,Non-def,Non-def
30,Female,Married,70125,0,2,2,MORTGAGE,4540886,MEDICAL,D,25000,15.33,1,4316994,0.58%,30.00%,10,1,62,Y,9,Y,Y,Y
27,Female,Married,94500,4,2,2,MORTGAGE,6033449,PERSONAL,C,10000,14.26,0,1024939,0.98%,11.00%,15,3,17,N,5,Non-def,Non-def,Non-def
27,Male,Married,94700,0,8,3,MORTGAGE,5707980,EDUCATION,A,8000,7.49,0,7849452,0.10%,8.00%,15,3,54,N,7,Non-def,Non-def,Non-def
31,Female,Married,62000,6,2,2,RENT,-,PERSONAL,B,12800,9.62,0,4024134,0.32%,21.00%,10,0,2,N,7,Non-def,Non-def,Non-def
28,Male,Married,62000,0,2,2,RENT,-,MEDICAL,C,12800,13.16,0,3120587,0.41%,21.00%,10,1,63,Y,5,N,N,Y
33,Male,Married,94896,6,2,2,MORTGAGE,9407618,HOMEIMPROVEMENT,B,3500,11.89,0,8980911,0.04%,4.00%,15,0,2,N,7,Non-def,Non-def,Non-def
30,Female,Married,65000,6,11,3,RENT,-,VENTURE,D,12800,15.2,0,5222116,0.25%,20.00%,10,2,2,N,8,Non-def,Non-def,Non-def
29,Female,Married,65000,4,1,1,RENT,-,EDUCATION,B,12800,9.45,0,4664558,0.27%,20.00%,10,1,57,N,10,Non-def,Non-def,Non-def
28,Female,Married,70000,2,0,1,RENT,-,DEBTCONSOLIDATION,C,12800,13.57,0,7729324,0.17%,18.00%,10,0,45,N,6,Non-def,Non-def,Non-def
34,Female,Married,69000,6,0,1,RENT,-,VENTURE,D,12800,15.7,1,3401367,0.38%,19.00%,10,0,13,N,5,Non-def,Non-def,Non-def
32,Female,Married,75000,3,3,2,RENT,-,VENTURE,D,12800,14.74,0,6024207,0.21%,17.00%,15,0,25,Y,9,N,Y,Y
27,Female,Married,80000,0,8,3,RENT,-,HOMEIMPROVEMENT,F,12800,18.67,0,5343412,0.24%,16.00%,15,2,64,Y,6,N,N,Y
32,Female,Married,85000,1,5,2,RENT,-,MEDICAL,B,12800,10.75,0,4871562,0.26%,15.00%,15,1,21,N,7,Non-def,Non-def,Non-def
27,Male,Married,104000,4,8,3,RENT,-,PERSONAL,A,12800,7.29,0,1819229,0.70%,12.00%,15,0,6,N,7,Non-def,Non-def,Non-def
28,Male,Married,95000,4,13,3,MORTGAGE,8489597,VENTURE,B,15000,9.91,0,7637470,0.20%,16.00%,15,0,61,N,7,Non-def,Non-def,Non-def
28,Male,Married,95000,2,12,3,MORTGAGE,8641365,HOMEIMPROVEMENT,A,3500,6.03,0,4704685,0.07%,4.00%,15,0,10,N,7,Non-def,Non-def,Non-def
29,Female,Married,95000,1,6,3,MORTGAGE,4219095,VENTURE,A,35000,7.9,0,4146572,0.84%,37.00%,15,1,55,N,8,Non-def,Non-def,Non-def
31,Female,Married,95000,5,,1,MORTGAGE,8245605,HOMEIMPROVEMENT,A,5000,6.03,0,5488294,0.09%,5.00%,15,3,53,N,5,Non-def,Non-def,Non-def
28,Female,Married,95000,2,3,2,OWN,5204591,VENTURE,B,4800,11.71,0,1493333,0.32%,5.00%,15,1,63,N,10,Non-def,Non-def,Non-def
32,Female,Married,95000,0,16,3,MORTGAGE,9235323,PERSONAL,B,20000,10.65,0,4214015,0.47%,21.00%,15,0,59,N,5,Non-def,Non-def,Non-def
28,Male,Married,95000,0,5,2,MORTGAGE,6448952,DEBTCONSOLIDATION,A,23450,7.9,0,5940113,0.39%,25.00%,15,0,19,N,5,Non-def,Non-def,Non-def
31,Male,Married,95000,3,5,2,MORTGAGE,5041660,VENTURE,B,18000,11.71,0,5891127,0.31%,19.00%,15,3,0,N,9,Non-def,Non-def,Non-def
32,Male,Married,95000,3,5,2,MORTGAGE,6153766,VENTURE,B,4800,10.99,0,6800880,0.07%,5.00%,15,1,47,N,8,Non-def,Non-def,Non-def
31,Male,Married,95000,6,1,1,MORTGAGE,7709303,HOMEIMPROVEMENT,C,13200,12.99,0,4301313,0.31%,14.00%,15,1,3,Y,8,N,N,Y
30,Female,Married,96000,0,4,2,RENT,-,PERSONAL,C,12900,14.79,0,1837452,0.70%,13.00%,15,2,43,N,9,Non-def,Non-def,Non-def
30,Female,Married,95000,4,6,3,MORTGAGE,8649549,HOMEIMPROVEMENT,B,21000,11.99,0,3071293,0.68%,22.00%,15,0,8,N,5,Non-def,Non-def,Non-def
35,Male,Married,50000,0,16,3,RENT,-,MEDICAL,B,13000,10.25,0,3747485,0.35%,26.00%,10,0,60,N,8,Non-def,Non-def,Non-def
30,Male,Married,95000,2,0,1,MORTGAGE,7915350,PERSONAL,D,6000,15.99,0,7388913,0.08%,6.00%,15,0,41,Y,7,N,N,Y
27,Male,Married,95000,1,9,3,MORTGAGE,9711857,HOMEIMPROVEMENT,B,25000,10.99,0,8877907,0.28%,26.00%,15,3,9,N,5,Non-def,Non-def,Non-def
31,Female,Married,50400,6,9,3,RENT,-,VENTURE,B,13000,,0,8101758,0.16%,26.00%,10,0,68,N,9,Non-def,Non-def,Non-def
30,Male,Married,44500,6,2,2,RENT,-,MEDICAL,E,13000,16.32,1,4053122,0.32%,29.00%,7,0,8,N,6,Non-def,Non-def,Non-def
31,Male,Married,46000,5,1,1,RENT,-,VENTURE,D,13000,14.59,1,1870444,0.70%,28.00%,7,0,36,N,9,Non-def,Non-def,Non-def
30,Female,Married,95000,5,6,3,MORTGAGE,9981203,PERSONAL,A,4000,5.99,0,5873766,0.07%,4.00%,15,1,26,N,9,Non-def,Non-def,Non-def
30,Female,Married,95000,2,4,2,MORTGAGE,4412215,MEDICAL,B,5600,11.63,0,8278126,0.07%,6.00%,15,3,67,N,5,Non-def,Non-def,Non-def
34,Female,Married,52809,5,18,3,RENT,-,VENTURE,B,13000,10.62,0,6071613,0.21%,25.00%,10,3,46,N,9,Non-def,Non-def,Non-def
30,Female,Married,95000,5,14,3,MORTGAGE,6303610,VENTURE,A,5000,6.99,0,7883261,0.06%,5.00%,15,3,2,N,10,Non-def,Non-def,Non-def
28,Female,Married,55000,0,10,3,RENT,-,EDUCATION,B,13000,10.99,0,7561469,0.17%,24.00%,10,1,35,N,8,Non-def,Non-def,Non-def
27,Male,Married,55000,5,11,3,RENT,-,DEBTCONSOLIDATION,B,13000,8.88,0,2495711,0.52%,24.00%,10,3,1,N,6,Non-def,Non-def,Non-def
33,Female,Married,95000,4,17,3,MORTGAGE,9315910,MEDICAL,A,3600,8.49,0,5213015,0.07%,4.00%,15,1,4,N,10,Non-def,Non-def,Non-def
27,Female,Married,95000,0,6,3,MORTGAGE,8842897,PERSONAL,C,15000,12.68,0,3122243,0.48%,16.00%,15,1,66,N,9,Non-def,Non-def,Non-def
32,Male,Married,33600,4,0,1,OWN,4513138,EDUCATION,D,8000,16.02,0,3841137,0.21%,24.00%,7,2,8,N,7,Non-def,Non-def,Non-def
28,Female,Married,95000,1,0,1,MORTGAGE,5253571,MEDICAL,C,11000,13.06,0,3557115,0.31%,12.00%,15,3,21,Y,9,N,N,Y
28,Male,Married,95000,1,12,3,MORTGAGE,4368570,EDUCATION,B,35000,9.63,0,5768420,0.61%,37.00%,15,0,45,N,5,Non-def,Non-def,Non-def
32,Female,Married,95000,6,9,3,MORTGAGE,6803857,PERSONAL,A,8500,5.79,0,6520084,0.13%,9.00%,15,0,51,N,6,Non-def,Non-def,Non-def
33,Male,Married,95000,1,4,2,MORTGAGE,6048532,HOMEIMPROVEMENT,A,11200,7.29,0,4355534,0.26%,12.00%,15,1,55,N,8,Non-def,Non-def,Non-def
27,Male,Married,57996,2,8,3,RENT,-,DEBTCONSOLIDATION,C,13000,13.92,0,2289520,0.57%,22.00%,10,0,45,Y,7,N,N,Y
27,Female,Married,58000,0,3,2,RENT,-,VENTURE,B,13000,11.58,0,7395218,0.18%,22.00%,10,3,17,N,7,Non-def,Non-def,Non-def
31,Male,Married,70550,3,9,3,MORTGAGE,5376222,MEDICAL,F,18000,19.74,1,1489751,1.21%,22.00%,10,1,24,Y,10,N,N,Y
27,Male,Married,33600,1,1,1,OWN,9213165,PERSONAL,B,21250,8.88,0,7463425,0.28%,63.00%,7,1,2,N,6,Non-def,Non-def,Non-def
33,Female,Married,95000,0,17,3,MORTGAGE,8745804,MEDICAL,A,12000,7.29,0,8525283,0.14%,13.00%,15,2,55,N,6,Non-def,Non-def,Non-def
29,Female,Married,59000,5,6,3,RENT,-,EDUCATION,B,13000,11.49,0,7047108,0.18%,22.00%,10,0,14,N,10,Non-def,Non-def,Non-def
28,Female,Married,54000,2,2,2,RENT,-,EDUCATION,C,13000,15.23,1,3625224,0.36%,24.00%,10,1,23,N,9,Non-def,Non-def,Non-def
32,Male,Married,95000,3,3,2,MORTGAGE,7488520,PERSONAL,B,18000,11.11,0,1362473,1.32%,19.00%,15,1,6,N,8,Non-def,Non-def,Non-def
33,Male,Married,95000,1,4,2,MORTGAGE,9190160,VENTURE,A,8000,5.79,0,5372841,0.15%,8.00%,15,2,33,N,10,Non-def,Non-def,Non-def
35,Male,Married,61211,5,13,3,RENT,-,HOMEIMPROVEMENT,A,13000,6.54,0,5589355,0.23%,21.00%,10,1,8,N,9,Non-def,Non-def,Non-def
29,Male,Married,95000,2,4,2,MORTGAGE,8584882,DEBTCONSOLIDATION,C,2400,13.72,0,4714517,0.05%,3.00%,15,3,70,N,9,Non-def,Non-def,Non-def
32,Male,Married,95000,0,12,3,MORTGAGE,6783811,EDUCATION,A,9000,5.42,0,6324911,0.14%,9.00%,15,1,37,N,7,Non-def,Non-def,Non-def
28,Female,Married,62496,1,1,1,RENT,-,DEBTCONSOLIDATION,B,13000,10.37,0,8204778,0.16%,21.00%,10,3,1,N,8,Non-def,Non-def,Non-def
32,Male,Married,64000,1,1,1,RENT,-,EDUCATION,B,13000,10.99,0,4176655,0.31%,20.00%,10,0,22,N,9,Non-def,Non-def,Non-def
27,Male,Married,64000,2,2,2,RENT,-,HOMEIMPROVEMENT,C,13000,13.11,0,4778355,0.27%,20.00%,10,0,65,N,10,Non-def,Non-def,Non-def
28,Male,Married,95000,4,4,2,OWN,6394760,HOMEIMPROVEMENT,B,25000,9.62,0,4647401,0.54%,26.00%,15,2,40,N,8,Non-def,Non-def,Non-def
29,Female,Married,95000,5,4,2,MORTGAGE,8118988,DEBTCONSOLIDATION,A,20000,6.54,0,8547241,0.23%,21.00%,15,3,3,N,9,Non-def,Non-def,Non-def
28,Male,Married,95000,4,9,3,MORTGAGE,5003788,MEDICAL,C,5000,,0,8687518,0.06%,5.00%,15,0,47,Y,7,Y,Y,Y
31,Male,Married,65000,0,13,3,RENT,-,MEDICAL,B,13000,,0,7794353,0.17%,20.00%,10,1,3,N,8,Non-def,Non-def,Non-def
30,Female,Married,95000,3,14,3,MORTGAGE,6414097,PERSONAL,B,25000,11.12,0,8220285,0.30%,26.00%,15,2,19,N,6,Non-def,Non-def,Non-def
35,Female,Married,95000,5,17,3,MORTGAGE,7254359,HOMEIMPROVEMENT,B,15000,11.49,0,1340408,1.12%,16.00%,15,2,0,N,10,Non-def,Non-def,Non-def
28,Male,Married,95000,2,0,1,MORTGAGE,4290560,HOMEIMPROVEMENT,A,5000,7.51,0,5098591,0.10%,5.00%,15,3,21,N,5,Non-def,Non-def,Non-def
30,Female,Married,95000,4,0,1,MORTGAGE,7298785,DEBTCONSOLIDATION,A,4000,7.14,0,6445143,0.06%,4.00%,15,2,3,N,10,Non-def,Non-def,Non-def
28,Female,Married,95000,1,5,2,MORTGAGE,6026810,VENTURE,A,5000,7.88,0,6819472,0.07%,5.00%,15,0,10,N,7,Non-def,Non-def,Non-def
32,Male,Married,95000,3,13,3,MORTGAGE,8858333,HOMEIMPROVEMENT,D,8000,14.84,0,5987983,0.13%,8.00%,15,2,24,N,9,Non-def,Non-def,Non-def
32,Male,Married,95000,3,2,2,MORTGAGE,6655326,PERSONAL,A,5000,7.51,0,8952107,0.06%,5.00%,15,3,33,N,10,Non-def,Non-def,Non-def
28,Male,Married,95000,1,5,2,MORTGAGE,8659995,EDUCATION,C,12000,13.11,0,5971832,0.20%,13.00%,15,0,24,N,9,Non-def,Non-def,Non-def
28,Female,Married,95000,6,0,1,MORTGAGE,4700721,DEBTCONSOLIDATION,A,18000,7.88,0,6985408,0.26%,19.00%,15,1,52,N,10,Non-def,Non-def,Non-def
28,Female,Married,95000,2,0,1,MORTGAGE,9183463,MEDICAL,B,4500,10.99,0,2469590,0.18%,5.00%,15,3,26,N,7,Non-def,Non-def,Non-def
32,Male,Married,65004,6,0,1,RENT,-,DEBTCONSOLIDATION,C,13000,12.53,0,6862736,0.19%,20.00%,10,0,41,N,6,Non-def,Non-def,Non-def
32,Female,Married,95000,0,16,3,MORTGAGE,6241758,HOMEIMPROVEMENT,A,9000,7.88,0,7906262,0.11%,9.00%,15,3,55,N,9,Non-def,Non-def,Non-def
27,Male,Married,61000,4,7,3,RENT,-,PERSONAL,B,13000,10.59,1,7621801,0.17%,21.00%,10,1,7,N,8,Non-def,Non-def,Non-def
27,Male,Married,95000,3,11,3,MORTGAGE,8436613,DEBTCONSOLIDATION,C,18000,13.48,0,2478473,0.73%,19.00%,15,1,61,N,9,Non-def,Non-def,Non-def
31,Female,Married,67000,1,0,1,RENT,-,MEDICAL,C,13000,13.06,0,2517928,0.52%,19.00%,10,2,24,N,10,Non-def,Non-def,Non-def
29,Female,Married,68000,5,7,3,RENT,-,HOMEIMPROVEMENT,A,13000,,0,4994497,0.26%,19.00%,10,2,18,N,7,Non-def,Non-def,Non-def
30,Male,Married,95000,4,0,1,MORTGAGE,7547303,DEBTCONSOLIDATION,A,10000,7.51,0,4840161,0.21%,11.00%,15,1,19,N,9,Non-def,Non-def,Non-def
31,Female,Married,95000,2,5,2,MORTGAGE,4929299,HOMEIMPROVEMENT,B,15000,11.14,0,8139902,0.18%,16.00%,15,0,3,N,5,Non-def,Non-def,Non-def
28,Female,Married,70000,5,0,1,RENT,-,MEDICAL,B,13000,12.18,0,5001902,0.26%,19.00%,10,1,9,N,7,Non-def,Non-def,Non-def
30,Male,Married,95000,6,6,3,MORTGAGE,6425618,HOMEIMPROVEMENT,A,12000,8.94,0,4747288,0.25%,13.00%,15,0,8,N,5,Non-def,Non-def,Non-def
34,Female,Married,66996,1,4,2,RENT,-,DEBTCONSOLIDATION,D,13000,15.2,1,2738806,0.47%,19.00%,10,3,48,Y,9,Y,Y,Y
29,Male,Married,76000,4,2,2,RENT,-,VENTURE,B,13000,10.25,0,4261187,0.31%,17.00%,15,1,59,N,8,Non-def,Non-def,Non-def
33,Male,Married,77000,6,7,3,RENT,-,HOMEIMPROVEMENT,D,13000,,0,6811133,0.19%,17.00%,15,1,24,N,7,Non-def,Non-def,Non-def
32,Male,Married,78000,2,0,1,RENT,-,VENTURE,C,13000,12.87,0,1682485,0.77%,17.00%,15,3,54,Y,10,Y,Y,Y
31,Female,Married,95000,1,1,1,MORTGAGE,5371024,DEBTCONSOLIDATION,B,25000,10.08,0,2470244,1.01%,26.00%,15,2,9,N,6,Non-def,Non-def,Non-def
33,Female,Married,95000,6,1,1,MORTGAGE,5181626,EDUCATION,D,24000,12.92,0,7477717,0.32%,25.00%,15,1,4,Y,5,Y,Y,Y
29,Female,Married,84000,2,9,3,RENT,-,DEBTCONSOLIDATION,C,13000,12.53,0,2139419,0.61%,15.00%,15,3,64,Y,7,N,N,Y
27,Female,Married,95004,3,1,1,MORTGAGE,9656832,PERSONAL,A,15000,7.51,0,4351203,0.34%,16.00%,15,1,65,N,9,Non-def,Non-def,Non-def
31,Male,Married,95004,2,3,2,MORTGAGE,5123335,PERSONAL,D,25000,16.07,0,1253908,1.99%,26.00%,15,3,51,Y,8,N,Y,Y
35,Male,Married,90000,3,4,2,RENT,-,PERSONAL,A,13000,9.32,0,8042917,0.16%,14.00%,15,3,63,N,9,Non-def,Non-def,Non-def
35,Male,Married,95142,5,18,3,MORTGAGE,9765216,PERSONAL,D,12000,14.84,0,2269983,0.53%,13.00%,15,2,5,Y,9,N,Y,Y
32,Male,Married,95200,1,15,3,MORTGAGE,7539523,MEDICAL,A,15000,5.99,0,2278550,0.66%,16.00%,15,2,61,N,8,Non-def,Non-def,Non-def
35,Male,Married,83234,2,19,3,MORTGAGE,6698923,DEBTCONSOLIDATION,D,10000,18.25,1,6064466,0.16%,12.00%,15,2,32,Y,9,N,N,Y
29,Male,Married,92250,4,2,2,RENT,-,MEDICAL,B,13000,10.99,0,8399117,0.15%,14.00%,15,2,57,N,9,Non-def,Non-def,Non-def
27,Female,Married,95500,4,3,2,MORTGAGE,5320752,PERSONAL,E,20000,15.95,0,3344889,0.60%,21.00%,15,0,15,Y,6,Y,Y,Y
28,Male,Married,95680,0,12,3,MORTGAGE,5626199,VENTURE,A,17000,7.88,0,2746839,0.62%,18.00%,15,0,4,N,7,Non-def,Non-def,Non-def
28,Female,Married,95827,4,11,3,MORTGAGE,6999880,EDUCATION,E,16000,14.5,0,5614391,0.28%,17.00%,15,1,8,N,7,Non-def,Non-def,Non-def
30,Male,Married,96000,5,8,3,MORTGAGE,4581490,EDUCATION,C,18000,13.49,0,7360375,0.24%,19.00%,15,2,9,N,7,Non-def,Non-def,Non-def
32,Female,Married,96000,3,9,3,MORTGAGE,5742668,VENTURE,A,7000,6.62,0,1035312,0.68%,7.00%,15,2,24,N,6,Non-def,Non-def,Non-def
35,Female,Married,84000,5,5,2,MORTGAGE,6751287,DEBTCONSOLIDATION,C,15200,15.27,1,5143702,0.30%,18.00%,15,2,21,Y,7,Y,Y,Y
28,Male,Married,96000,5,5,2,MORTGAGE,8232541,HOMEIMPROVEMENT,D,11250,17.58,0,7691380,0.15%,12.00%,15,2,22,N,5,Non-def,Non-def,Non-def
